1000 0.1
-0.18886 0.15031 -2.76258
-1.48812 0.15023 -1.91691
-2.72272 0.302443 0.955285
-2.80444 0.278542 -0.308281
-2.75476 0.207914 0.0113244
-2.8479 0.155248 1.01773
-2.75351 0.20709 0.0120693
-2.8479 0.155248 1.01773
-1.57899 0.150216 -1.94303
-2.84874 0.158131 0.997045
-2.84896 0.152624 1.34993
-2.83109 0.408803 -0.212575
-2.80323 0.283127 -0.00457892
-2.83339 0.399274 -0.214128
-2.80326 0.283164 -0.00459833
-2.62698 0.15001 -0.648992
-2.85048 0.152759 1.33653
-2.81202 0.155713 1.53262
-2.81404 0.165129 1.557
-2.80766 0.366058 1.73451
-2.8141 0.16485 1.5565
-2.80766 0.366058 1.73451
-2.85016 0.161755 0.97467
-2.78595 0.23241 1.83798
-2.78471 0.238331 1.83595
-2.78007 0.263006 1.8369
-2.78506 0.236421 1.83676
-2.78003 0.263281 1.83687
-2.78506 0.236419 1.83676
-2.77001 0.312835 1.82126
-2.76781 0.643451 2.79382
-2.77576 0.633009 2.78812
-2.79182 0.221392 1.97255
-2.78575 0.230654 1.83811
-2.79094 0.221293 1.96853
-2.78575 0.230654 1.83811
-2.7865 0.227117 1.83971
-2.85171 0.475594 2.74506
-2.85043 0.277105 2.39532
-2.78901 0.211595 1.85594
-2.85046 0.269887 2.38493
-2.78901 0.211671 1.85582
-2.85046 0.269887 2.38493
-2.8514 0.243881 2.32507
-2.7929 0.601301 2.77675
-2.81372 0.552547 2.76401
-2.85937 0.354151 2.5384
-2.77479 0.635341 2.78889
-2.85981 0.356166 2.54265
-2.77479 0.635341 2.78889
-2.85069 0.285904 2.41016
-2.78063 0.626534 2.78638
-2.76795 0.643157 2.79373
-2.76777 0.643529 2.79385
-2.85721 0.433949 2.71698
-2.76777 0.643529 2.79385
-2.85721 0.433949 2.71698
-2.85886 0.422108 2.70528
-2.85373 0.470128 2.7439
-2.76793 0.643187 2.79374
-2.76793 0.643183 2.79374
-2.85988 0.388377 2.6453
-2.76793 0.643183 2.79374
-2.85988 0.388377 2.6453
-2.8589 0.38188 2.63063
-2.85775 0.37786 2.61373
-2.79348 0.599621 2.77626
-2.76777 0.643534 2.79385
-2.85991 0.38861 2.64581
-2.76777 0.643534 2.79385
-0.0673018 0.150329 -2.77744
-0.249299 0.150283 -2.77651
-2.72136 0.270795 0.920172
-1.22725 0.150259 -2.02929
-2.80444 0.278542 -0.308281
-2.84929 0.160501 0.98788
-2.4341 0.150257 -0.512099
-2.84929 0.160501 0.98788
-2.83626 0.150279 -0.377629
-2.86074 0.207387 0.883661
-2.84776 0.150577 1.06528
-2.84896 0.152624 1.34993
-2.83927 0.152703 1.41522
-2.81287 0.152216 1.48782
-2.83927 0.152703 1.41522
-2.43119 0.15001 -0.921666
-2.82089 0.15249 1.45927
-2.8505 0.15069 1.12937
-2.81202 0.155713 1.53262
-2.80727 0.394664 1.74804
-2.84484 0.152754 1.3799
