6000000 0.05
-1.43946 0.150214 -0.519474
-1.47733 0.15001 -0.485825
-1.70883 0.150281 -0.214625
-1.59954 0.15001 -0.33494
-1.6577 0.15001 -0.287368
-2.39962 0.15001 0.18677
-1.65811 0.15001 -0.286819
-2.39962 0.15001 0.18677
-2.36034 0.15001 -0.0178418
-2.69012 0.15026 0.669036
-2.6894 0.150258 0.67601
-2.6632 0.150266 0.618143
-2.80233 0.150278 1.50376
-2.66179 0.150266 0.618174
-2.80233 0.150278 1.50376
-2.68114 0.15001 1.14644
-2.82566 0.150298 1.53591
-2.78945 0.150218 1.78054
-2.78569 0.150227 1.79902
-2.81673 0.150191 1.91265
-2.78567 0.150227 1.7991
-2.81673 0.150191 1.91265
-2.77387 0.150294 1.48824
-2.83827 0.150261 2.28293
-2.80159 0.150094 2.02601
-2.80574 0.150129 2.00467
-2.8088 0.150189 2.13156
-2.80572 0.150129 2.00451
-2.8088 0.150189 2.13156
-2.83531 0.149598 1.48538
-2.81137 0.150273 2.65693
-2.84999 0.15001 2.30959
-2.83289 0.15001 2.32984
-2.84999 0.15001 2.27581
-2.83288 0.15001 2.32984
-2.84999 0.15001 2.27581
-2.7913 0.150192 1.87581
-2.82444 0.150279 2.61829
-2.84999 0.15001 2.29027
-2.80963 0.15001 2.2579
-2.82151 0.150297 2.46974
-2.80963 0.15001 2.25766
-2.82151 0.150297 2.46974
-2.77709 0.150304 2.38795
-2.87349 0.150294 2.7987
-2.82057 0.150297 2.57611
-2.82355 0.150298 2.50447
-2.81395 0.150297 2.59765
-2.82352 0.150298 2.50425
-2.81395 0.150297 2.59765
-2.82789 0.150285 2.71123
-2.84126 0.150276 2.68398
-2.82597 0.15027 2.67736
-2.80866 0.150294 2.66678
-2.80489 0.150289 2.65467
-2.8086 0.150294 2.66669
-2.80489 0.150289 2.65467
-2.87127 0.150293 2.78491
-2.83076 0.150273 2.6802
-2.84534 0.150282 2.70228
-2.87376 0.150299 2.82736
-2.82129 0.150275 2.66821
-2.87376 0.150299 2.82741
-2.82129 0.150275 2.66821
-2.84849 0.150283 2.71728
-2.82562 0.15028 2.685
-2.87351 0.150298 2.84475
-2.87351 0.150297 2.84467
-2.87362 0.150298 2.81547
-2.87351 0.150297 2.84467
-1.46488 0.150252 -0.483933
-1.49585 0.15001 -0.382563
-1.63772 0.150274 -0.305482
-1.48728 0.150214 -0.415111
-1.59954 0.15001 -0.33494
-2.36679 0.15001 0.221327
-1.49254 0.15001 -0.367401
-2.36679 0.15001 0.221327
-2.30443 0.15001 -0.0357925
-2.23484 0.15001 0.455077
-2.6781 0.15001 0.687623
-2.6894 0.150258 0.67601
-2.81154 0.15001 1.34762
-2.66676 0.15001 0.699557
-2.81154 0.15001 1.34762
-2.82206 0.150291 1.62258
-2.84999 0.15001 1.39683
