1000 0.1
-0.750633 0.195058 0.570249
-0.533622 0.153019 0.683717
-0.928129 0.185001 0.750341
-0.810046 0.15293 0.732897
-0.794868 0.148952 0.762833
-0.800486 0.154259 0.929704
-0.794696 0.148956 0.763099
-0.800486 0.154259 0.929704
-0.47413 0.145788 1.1358
-0.988968 0.213594 1.0598
-0.817167 0.160396 1.0431
-0.771984 0.152602 1.05745
-0.804591 0.150192 1.28896
-0.771743 0.152571 1.05745
-0.804591 0.150192 1.28896
-0.561592 0.14831 1.36641
-1.0195 0.196926 1.40983
-0.873187 0.158042 1.41798
-0.850845 0.15247 1.42759
-0.878144 0.144818 1.54033
-0.850631 0.152439 1.42762
-0.878144 0.144818 1.54033
-0.50893 0.138346 1.56212
-1.01676 0.181638 1.83965
-0.903529 0.144803 1.65522
-0.870735 0.142355 1.6459
-0.845265 0.143989 1.73091
-0.870475 0.142361 1.64581
-0.845266 0.143989 1.73091
-0.441132 0.142792 1.68389
-1.0883 0.161226 2.03317
-0.817542 0.143764 1.80832
-0.777745 0.144286 1.78113
-0.636728 0.144567 1.78977
-0.777499 0.14429 1.78099
-0.636728 0.144567 1.78977
-0.426359 0.153 1.87626
-1.08557 0.18021 2.19639
-0.634942 0.145948 1.86786
-0.59065 0.146669 1.84664
-0.746 0.151712 2.06293
-0.590482 0.146672 1.84658
-0.746001 0.151712 2.06293
-0.567088 0.142885 2.17853
-1.07452 0.181654 2.38667
-0.882177 0.147961 2.27019
-0.839675 0.149446 2.23947
-0.876351 0.149579 2.34
-0.839446 0.149446 2.23933
-0.876351 0.149579 2.34
-0.542107 0.147009 2.38788
-1.08304 0.182179 2.53329
-0.917933 0.149105 2.44215
-0.894261 0.149558 2.42287
-0.893216 0.146115 2.50338
-0.894147 0.149559 2.4228
-0.893217 0.146115 2.50338
-0.652761 0.147956 2.53496
-1.30838 0.218706 2.77625
-1.05436 0.180866 2.67385
-0.981857 0.149073 2.61782
-1.10931 0.199663 2.76111
-0.981679 0.149 2.61768
-1.10931 0.199663 2.76111
-0.666428 0.147329 2.70948
-1.33616 0.215952 2.83141
-1.0859 0.18637 2.85443
-1.07866 0.186529 2.84338
-0.94559 0.148989 2.8481
-1.07866 0.186531 2.84337
-0.779617 0.207219 0.5346
-0.632957 0.149175 0.663573
-0.928458 0.202671 0.690629
-0.825009 0.183644 0.652458
-0.810046 0.15293 0.732897
-0.869787 0.158193 0.892421
-0.822384 0.171693 0.678235
-0.869787 0.158193 0.892421
-0.555691 0.144728 1.04928
-1.07436 0.226248 0.985476
-0.904764 0.192578 1.00913
-0.817167 0.160396 1.0431
-0.854289 0.153513 1.2573
-0.880441 0.182467 1.02396
-0.854289 0.153513 1.2573
-0.637628 0.146919 1.36318
-1.10017 0.169048 1.4004
-0.926819 0.17711 1.39154
-0.873187 0.158042 1.41798
-0.926885 0.147294 1.52832
-0.910385 0.170484 1.40106
-0.926885 0.147294 1.52832
-0.620192 0.140297 1.58161
-1.10467 0.15431 1.8847
