6000000 0.05
-2.52369 0.150335 -2.80046
-2.2351 0.150335 -2.72454
-2.52369 0.150335 -2.80046
-2.52369 0.150335 -2.80046
-2.52369 0.150335 -2.80046
-2.37874 0.150335 -2.7556
-2.52369 0.150335 -2.80046
-2.37874 0.150335 -2.7556
-2.42749 0.150335 -2.777
-2.44979 0.150335 -2.77517
-1.95323 0.150335 -2.3507
-1.95062 0.150335 -2.29969
-1.9996 0.150335 -2.42252
-1.95073 0.150335 -2.29863
-1.9996 0.150335 -2.42252
-1.94979 0.150335 -2.31784
-2.47851 0.150335 -2.55071
-2.00211 0.150335 -2.43268
-2.00485 0.150335 -2.43424
-1.98846 0.150335 -2.42051
-2.00479 0.150335 -2.43422
-1.98846 0.150335 -2.42051
-1.98137 0.150335 -2.40746
-2.74316 0.150292 -1.70618
-2.62383 0.150303 -2.4913
-2.50917 0.150335 -2.52937
-2.80421 0.150335 -2.26383
-2.50851 0.150335 -2.5293
-2.80422 0.150335 -2.26382
-2.36249 0.150334 -2.54337
-2.82439 0.15033 1.35883
-2.76295 0.150299 -1.69173
-2.78155 0.150335 -1.8439
-2.77986 0.150335 -1.84852
-2.78012 0.150335 -1.8474
-2.77986 0.150335 -1.84852
-2.52765 0.150335 -2.523
-2.75073 0.150336 1.64636
-2.78083 0.150335 -1.80682
-2.79186 0.150335 -1.2905
-2.73834 0.150303 1.62649
-2.79159 0.150335 -1.28957
-2.73835 0.150303 1.6265
-2.8016 0.150335 -1.31679
-2.8454 0.150328 0.788608
-2.82296 0.150333 1.34407
-2.75073 0.150336 1.64636
-2.75073 0.150336 1.64635
-2.75073 0.150336 1.64636
-2.75073 0.150336 1.64635
-2.75496 0.150299 -1.74854
-2.80378 0.150336 -1.64382
-2.81839 0.150329 1.29762
-2.72903 0.150298 1.60442
-2.824 0.150311 1.04129
-2.72928 0.150298 1.60532
-2.824 0.150311 1.04129
-2.74156 0.150293 1.54075
-2.75075 0.150336 1.64638
-2.73224 0.150292 1.55843
-2.74884 0.150295 1.52516
-2.75073 0.150336 1.64636
-2.7488 0.150295 1.52524
-2.75073 0.150336 1.64636
-2.81814 0.150337 1.21607
-2.75075 0.150336 1.64638
-2.74883 0.150336 1.6434
-2.75075 0.150336 1.64638
-2.75075 0.150336 1.64639
-2.75075 0.150336 1.64638
-2.52369 0.150335 -2.80046
-2.35883 0.150335 -2.77306
-2.52369 0.150335 -2.80046
-2.52369 0.150335 -2.80046
-2.52369 0.150335 -2.80046
-2.43219 0.150335 -2.77736
-2.52369 0.150335 -2.80046
-2.43219 0.150335 -2.77736
-2.44675 0.150335 -2.77708
-2.40848 0.150335 -2.77717
-2.45748 0.150335 -2.77323
-1.95323 0.150335 -2.3507
-1.95456 0.150335 -2.35861
-2.03436 0.150335 -2.44392
-1.95456 0.150335 -2.35861
-2.54724 0.150335 -2.75244
-2.60058 0.1503 -2.49759
-2.01251 0.150335 -2.43654
-2.00211 0.150335 -2.43268
-2.41532 0.150334 -2.61456
-1.99575 0.150335 -2.42764
-2.41532 0.150334 -2.61456
-2.00341 0.150335 -2.43356
-2.79659 0.150336 0.142341
-2.74656 0.150335 -1.98141
-2.62383 0.150303 -2.4913
-2.75342 0.150298 -1.74602
